3.996813e+002,0.000000e+000
4.001635e+002,1.566246e-001
4.006456e+002,1.556125e-001
4.011277e+002,1.529253e-001
4.016098e+002,1.463752e-001
4.020919e+002,1.367678e-001
4.025741e+002,1.235423e-001
4.030562e+002,1.059042e-001
4.035383e+002,8.334056e-002
4.040204e+002,5.627114e-002
4.045026e+002,2.639967e-002
4.049847e+002,-3.552349e-003
4.054668e+002,-3.068259e-002
4.059489e+002,-5.292719e-002
4.064311e+002,-6.971035e-002
4.069132e+002,-8.182935e-002
4.073953e+002,-9.058389e-002
4.078774e+002,-9.659476e-002
4.083596e+002,-9.897365e-002
4.088417e+002,-9.538329e-002
4.093238e+002,-8.307872e-002
4.098059e+002,-6.049195e-002
4.102881e+002,-2.859063e-002
4.107702e+002,8.724548e-003
4.112523e+002,4.549469e-002
4.117344e+002,7.555957e-002
4.122166e+002,9.463589e-002
4.126987e+002,1.017270e-001
4.131808e+002,9.928265e-002
4.136629e+002,9.207375e-002
4.141451e+002,8.531202e-002
4.146272e+002,8.280683e-002
4.151093e+002,8.586200e-002
4.155914e+002,9.320684e-002
4.160736e+002,1.017954e-001
4.165557e+002,1.079912e-001
4.170378e+002,1.086320e-001
4.175200e+002,1.016823e-001
4.180021e+002,8.646487e-002
4.184842e+002,6.364691e-002
4.189663e+002,3.515668e-002
4.194484e+002,4.048292e-003
4.199306e+002,-2.580221e-002
4.204127e+002,-5.031636e-002
4.208948e+002,-6.613277e-002
4.213770e+002,-7.158351e-002
4.218591e+002,-6.732798e-002
4.223412e+002,-5.630178e-002
4.228233e+002,-4.289930e-002
4.233055e+002,-3.167925e-002
4.237876e+002,-2.610941e-002
4.242697e+002,-2.787433e-002
4.247518e+002,-3.696533e-002
4.252339e+002,-5.237773e-002
4.257161e+002,-7.292616e-002
4.261982e+002,-9.766407e-002
4.266803e+002,-1.256624e-001
4.271624e+002,-1.553369e-001
4.276446e+002,-1.838249e-001
4.281267e+002,-2.069505e-001
4.286088e+002,-2.200070e-001
4.290909e+002,-2.191122e-001
4.295731e+002,-2.025167e-001
4.300552e+002,-1.711863e-001
4.305373e+002,-1.283220e-001
4.310194e+002,-7.801389e-002
4.315016e+002,-2.370429e-002
4.319837e+002,3.273882e-002
4.324658e+002,9.135170e-002
4.329479e+002,1.510159e-001
4.334301e+002,2.103105e-001
4.339122e+002,2.655982e-001
4.343943e+002,3.112246e-001
4.348764e+002,3.409583e-001
