0.0,1.73756,3e-07
0.0,1.72717,3.2e-07
0.0,1.71886,3.4000000000000003e-07
0.0,1.7121,3.6e-07
0.0,1.70652,3.7999999999999996e-07
0.0,1.70185,4e-07
0.0,1.69791,4.1999999999999995e-07
0.0,1.69454,4.3999999999999997e-07
0.0,1.69164,4.6e-07
0.0,1.68912,4.8e-07
0.0,1.68691,5e-07
0.0,1.68496,5.2e-07
0.0,1.68324,5.4e-07
0.0,1.68169,5.6e-07
0.0,1.68031,5.8e-07
0.0,1.67906,6e-07
0.0,1.67792,6.2e-07
0.0,1.67689,6.4e-07
0.0,1.67594,6.6e-07
0.0,1.67507,6.800000000000001e-07
0.0,1.67427,7e-07
0.0,1.67353,7.2e-07
0.0,1.67283,7.4e-07
0.0,1.67219,7.599999999999999e-07
0.0,1.67158,7.799999999999999e-07
0.0,1.67101,8e-07
0.0,1.67047,8.199999999999999e-07
0.0,1.66996,8.399999999999999e-07
0.0,1.66948,8.599999999999999e-07
0.0,1.66902,8.799999999999999e-07
0.0,1.66858,9e-07
0.0,1.66816,9.2e-07
0.0,1.66776,9.399999999999999e-07
0.0,1.66737,9.6e-07
0.0,1.66699,9.8e-07
0.0,1.66663,1e-06
0.0,1.66628,1.02e-06
0.0,1.66594,1.04e-06
0.0,1.66561,1.06e-06
0.0,1.66528,1.08e-06
0.0,1.66496,1.1e-06
0.0,1.66465,1.12e-06
0.0,1.66435,1.1399999999999999e-06
0.0,1.66405,1.16e-06
0.0,1.66376,1.18e-06
0.0,1.66347,1.2e-06
0.0,1.66318,1.22e-06
0.0,1.6629,1.24e-06
0.0,1.66262,1.26e-06
0.0,1.66234,1.28e-06
0.0,1.66207,1.3e-06
0.0,1.6618,1.32e-06
0.0,1.66152,1.34e-06
0.0,1.66125,1.3600000000000001e-06
0.0,1.66099,1.38e-06
0.0,1.66072,1.4e-06
0.0,1.66045,1.42e-06
0.0,1.66019,1.44e-06
0.0,1.65992,1.46e-06
0.0,1.65965,1.48e-06
0.0,1.65939,1.5e-06
0.0,1.65912,1.5199999999999998e-06
0.0,1.65886,1.5399999999999999e-06
0.0,1.65859,1.5599999999999999e-06
0.0,1.65832,1.58e-06
0.0,1.65805,1.6e-06
0.0,1.65778,1.62e-06
0.0,1.65751,1.6399999999999998e-06
0.0,1.65724,1.6599999999999998e-06
0.0,1.65697,1.6799999999999998e-06
0.0,1.6567,1.6999999999999998e-06
0.0,1.65642,1.7199999999999998e-06
0.0,1.65615,1.7399999999999999e-06
0.0,1.65587,1.7599999999999999e-06
0.0,1.65559,1.78e-06
0.0,1.65531,1.8e-06
0.0,1.65503,1.82e-06
0.0,1.65475,1.84e-06
0.0,1.65446,1.86e-06
0.0,1.65418,1.8799999999999998e-06
0.0,1.65389,1.8999999999999998e-06
0.0,1.6536,1.92e-06
0.0,1.6533,1.94e-06
0.0,1.65301,1.96e-06
0.0,1.65271,1.98e-06
0.0,1.65241,2e-06
0.0,1.65211,2.0199999999999997e-06
0.0,1.65181,2.04e-06
0.0,1.6515,2.0599999999999998e-06
0.0,1.6512,2.08e-06
0.0,1.65089,2.1e-06
0.0,1.65057,2.12e-06
0.0,1.65026,2.14e-06
0.0,1.64994,2.16e-06
0.0,1.64962,2.18e-06
0.0,1.6493,2.2e-06
0.0,1.64898,2.22e-06
0.0,1.64865,2.24e-06
0.0,1.64832,2.2599999999999995e-06
0.0,1.64799,2.2799999999999998e-06
0.0,1.64765,2.2999999999999996e-06
0.0,1.64733,2.3187999999999997e-06
0.0,1.64698,2.3397999999999996e-06
0.0,1.64669,2.3567999999999996e-06
0.0,1.64632,2.3784e-06
0.0,1.64601,2.3959999999999996e-06
0.0,1.64562,2.4182999999999998e-06
0.0,1.6453,2.4365e-06
0.0,1.64489,2.4595999999999997e-06
0.0,1.64455,2.4784e-06
0.0,1.6442,2.4975e-06
0.0,1.64385,2.5169e-06
0.0,1.64349,2.5366e-06
0.0,1.64312,2.5567e-06
0.0,1.64274,2.5769999999999996e-06
0.0,1.64235,2.5976e-06
0.0,1.64195,2.6186e-06
0.0,1.64155,2.64e-06
0.0,1.64123,2.6562e-06
0.0,1.64081,2.6781999999999996e-06
0.0,1.64048,2.6949e-06
0.0,1.64004,2.7175e-06
0.0,1.6397,2.7347e-06
0.0,1.63923,2.7578999999999995e-06
0.0,1.63887,2.7755999999999997e-06
0.0,1.63839,2.7996e-06
0.0,1.63801,2.8178999999999997e-06
0.0,1.63763,2.8363999999999996e-06
0.0,1.63724,2.8551e-06
0.0,1.63685,2.8740999999999997e-06
0.0,1.6363,2.8997999999999997e-06
0.0,1.63589,2.9194e-06
0.0,1.63546,2.9392999999999995e-06
0.0,1.63503,2.9594e-06
0.0,1.63458,2.9798e-06
0.0,1.63428,2.9935999999999996e-06
0.0,1.63382,3.0144999999999997e-06
0.0,1.63335,3.0356999999999996e-06
0.0,1.63287,3.0571e-06
0.0,1.63238,3.0789e-06
0.0,1.63205,3.0936e-06
0.0,1.63153,3.1158999999999997e-06
0.0,1.63101,3.1386e-06
