0.1752045524,2.1547665652,3e-07
0.170581898,2.1549572347,3.0599999999999996e-07
0.1647199927,2.1561910241,3.12e-07
0.1574293616,2.158446236,3.18e-07
0.1484981389,2.16105938,3.24e-07
0.1375222281,2.1643054689,3.3e-07
0.1238291323,2.1685395052,3.36e-07
0.1061094804,2.1739987384,3.42e-07
0.0800043307,2.1803794427,3.4799999999999994e-07
0.0324261581,2.1762666056,3.5399999999999997e-07
0.0138854141,2.1300612654,3.6e-07
0.0050074249,2.1047465101,3.6599999999999997e-07
0.0025541363,2.0821139538,3.72e-07
0.0019054661,2.0641975774,3.7799999999999997e-07
0.001596998,2.0491530197,3.84e-07
0.001387943,2.0361178581,3.8999999999999997e-07
0.0012327431,2.0241859642,3.96e-07
0.0011152876,2.0133105611,4.02e-07
0.0010272776,2.0032131534,4.0799999999999995e-07
0.0009626579,1.9937798214,4.14e-07
0.0009168762,1.9849265006,4.1999999999999995e-07
0.0008863653,1.9768356742,4.26e-07
0.0008687148,1.9685818404,4.3199999999999995e-07
0.0008612975,1.9609022467,4.38e-07
0.0008628161,1.9536773514,4.44e-07
0.0008717527,1.9466138366,4.5e-07
0.0008872885,1.9399189427,4.56e-07
0.0009084247,1.9334766604,4.62e-07
0.0009346366,1.927221267,4.68e-07
0.0009655053,1.9210900671,4.7399999999999993e-07
0.0010005121,1.9151834678,4.8e-07
0.0010393337,1.9095279854,4.86e-07
0.001081845,1.9039133187,4.92e-07
0.0011277649,1.8985088113,4.979999999999999e-07
0.0011769998,1.8932200385,5.04e-07
0.0012293377,1.8882038097,5.1e-07
0.0012849686,1.883039348,5.16e-07
0.0013436732,1.8779886375,5.22e-07
0.0014054004,1.8730846934,5.28e-07
0.0014701624,1.8682941194,5.34e-07
0.0015379268,1.8636177184,5.4e-07
0.0016088391,1.8588969315,5.46e-07
0.0016827417,1.8543688708,5.520000000000001e-07
0.0017597797,1.8498678906,5.58e-07
0.0018399063,1.8454900418,5.639999999999999e-07
0.0019232387,1.8411609235,5.699999999999999e-07
0.0020100219,1.8366924803,5.76e-07
0.002099967,1.8324159993,5.819999999999999e-07
0.0021933073,1.8281624518,5.879999999999999e-07
0.0022901209,1.8239261251,5.939999999999999e-07
0.0023903076,1.8198400118,6e-07
0.0024941797,1.8157046877,6.06e-07
0.0026018087,1.8115410595,6.119999999999999e-07
0.0027130204,1.8075202228,6.18e-07
0.0028280808,1.8035076766,6.24e-07
0.0029471068,1.7994856648,6.3e-07
0.0030697516,1.7957155051,6.36e-07
0.0031968478,1.7917462135,6.42e-07
0.0033286113,1.78753864,6.48e-07
0.0034643913,1.7835065266,6.54e-07
0.0036045407,1.779506638,6.6e-07
0.0037491281,1.7755495327,6.66e-07
0.0038984123,1.7715617803,6.72e-07
0.004052136,1.7677044605,6.78e-07
0.0042108378,1.7637816066,6.84e-07
0.0043745642,1.7598266178,6.9e-07
0.0045433504,1.7558734096,6.959999999999999e-07
0.0047171093,1.7519965729,7.019999999999999e-07
0.004896229,1.7480905649,7.079999999999999e-07
0.005080747,1.7441861303,7.14e-07
0.0052707826,1.7402847596,7.2e-07
0.0054661676,1.7364782449,7.259999999999999e-07
0.0056675534,1.732595282,7.319999999999999e-07
0.0058751089,1.7286315249,7.38e-07
0.0060889622,1.7245962594,7.44e-07
0.0063084868,1.7207043607,7.5e-07
0.0065344912,1.7167630956,7.559999999999999e-07
0.0067669361,1.7128231083,7.62e-07
0.0070060734,1.7088557338,7.68e-07
0.0072519837,1.7048780944,7.74e-07
0.0075043915,1.7009874066,7.799999999999999e-07
0.0077641793,1.6970124843,7.86e-07
0.0080312171,1.6930209782,7.92e-07
0.0083058455,1.6889777602,7.98e-07
0.0085880874,1.6849118356,8.04e-07
0.0088775368,1.6809337097,8.1e-07
0.00917515,1.6768875123,8.159999999999999e-07
0.0094807631,1.6728380697,8.219999999999999e-07
0.0097945753,1.6687796219,8.28e-07
0.010117118,1.6646542436,8.34e-07
0.0104475684,1.660624813,8.399999999999999e-07
0.0107866894,1.65659204,8.459999999999999e-07
0.0111350934,1.6524922323,8.52e-07
0.0114932743,1.6482862272,8.58e-07
0.0118611454,1.6440216088,8.639999999999999e-07
0.0122389533,1.6396971456,8.699999999999999e-07
0.0126257119,1.6354707798,8.76e-07
0.013022415,1.6312325165,8.82e-07
0.0134296741,1.6269334729,8.88e-07
0.0138472129,1.6226351174,8.939999999999999e-07
0.0142753754,1.6183214126,9e-07
