0.592784,2.809982,3e-07
0.57775,2.813419,3.0099999999999996e-07
0.562667,2.816447,3.02e-07
0.54755,2.819065,3.03e-07
0.532415,2.821271,3.0399999999999997e-07
0.517277,2.823066,3.05e-07
0.502151,2.82445,3.0599999999999996e-07
0.487053,2.825424,3.07e-07
0.471999,2.82599,3.08e-07
0.457002,2.826151,3.09e-07
0.44208,2.825911,3.1e-07
0.427245,2.825273,3.1099999999999997e-07
0.412513,2.824241,3.12e-07
0.397898,2.822823,3.13e-07
0.383415,2.821022,3.14e-07
0.369075,2.818847,3.15e-07
0.354894,2.816303,3.1599999999999997e-07
0.340882,2.8134,3.17e-07
0.327054,2.810145,3.18e-07
0.313421,2.806546,3.19e-07
0.299994,2.802613,3.2e-07
0.286784,2.798357,3.21e-07
0.273802,2.793785,3.22e-07
0.261057,2.788909,3.23e-07
0.24856,2.78374,3.24e-07
0.236318,2.778289,3.25e-07
0.224341,2.772566,3.26e-07
0.212636,2.766583,3.27e-07
0.201211,2.760352,3.28e-07
0.190071,2.753886,3.29e-07
0.179225,2.747194,3.3e-07
0.168676,2.740291,3.31e-07
0.158431,2.733188,3.32e-07
0.148493,2.725897,3.33e-07
0.138869,2.718431,3.34e-07
0.12956,2.710803,3.35e-07
0.12057,2.703024,3.36e-07
0.111903,2.695107,3.37e-07
0.10356,2.687065,3.38e-07
0.095544,2.67891,3.39e-07
0.087855,2.670654,3.4000000000000003e-07
0.080496,2.66231,3.41e-07
0.073466,2.65389,3.42e-07
0.066767,2.645406,3.43e-07
0.060398,2.636872,3.4399999999999996e-07
0.054359,2.628298,3.45e-07
0.04865,2.619697,3.4599999999999995e-07
0.043269,2.611082,3.4699999999999997e-07
0.038216,2.602464,3.4799999999999994e-07
0.033488,2.593856,3.4899999999999996e-07
0.029085,2.585271,3.5e-07
0.025004,2.57672,3.5099999999999995e-07
0.021243,2.568217,3.52e-07
0.0178,2.559774,3.5299999999999994e-07
0.014672,2.551405,3.5399999999999997e-07
0.011855,2.543123,3.55e-07
0.009348,2.534941,3.5599999999999996e-07
0.007147,2.526875,3.57e-07
0.005249,2.518941,3.5799999999999995e-07
0.00365,2.511155,3.5899999999999997e-07
0.002345,2.503537,3.6e-07
0.001333,2.496109,3.6099999999999996e-07
0.000607,2.488899,3.62e-07
0.000165,2.481942,3.6299999999999995e-07
1e-06,2.475302,3.64e-07
0.0,2.469105,3.65e-07
0.0,2.463245,3.6599999999999997e-07
0.0,2.457644,3.67e-07
0.0,2.452265,3.6799999999999996e-07
0.0,2.447081,3.69e-07
0.0,2.442075,3.7e-07
0.0,2.43723,3.71e-07
0.0,2.432534,3.72e-07
0.0,2.427977,3.7299999999999997e-07
0.0,2.423549,3.74e-07
0.0,2.419242,3.75e-07
0.0,2.415049,3.76e-07
0.0,2.410964,3.77e-07
0.0,2.406981,3.7799999999999997e-07
0.0,2.403094,3.79e-07
0.0,2.3993,3.7999999999999996e-07
